ghap_id,layer_id,title,record_type,latitude,longitude,datestart,dateend,linkback,created_at,updated_at,dataset_order,Country,Region,Description,HowManyPOWs,HowManyPOWsNotes,"Coordinates notes"
t7166,154,"Bita Paka",Other,-4.407,152.299,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",102,"Indonesian Islands of the SE Pacific","New Britain Islands","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7167,154,Kokupo,Other,-4.349,152.271,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",103,"Indonesian Islands of the SE Pacific","New Britain Islands","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,Kokopo
t7168,154,Rabaul,Other,-4.199,152.164,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",104,"Indonesian Islands of the SE Pacific","New Britain Islands","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Rabaul Rabaul"
t7169,154,Manokwari,Other,-0.861,134.062,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",105,"Indonesian Islands of the SE Pacific","New Guinea","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t716a,154,"Prafi River Camp",Other,-0.86,133.848,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",106,"Indonesian Islands of the SE Pacific","New Guinea","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Prafi town location, exact river camp location unkown"
t716b,154,Windehsi,Other,-2.601,134.134,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",107,"Indonesian Islands of the SE Pacific","New Guinea","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,Windesi
t716c,154,Wiringgi,Other,-2.431,134.083,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",108,"Indonesian Islands of the SE Pacific","New Guinea","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Estimate (Idore location, 7.9 km away)"
t716d,154,Kavieng,Other,-2.578,150.808,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",109,"Indonesian Islands of the SE Pacific","New Ireland","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t716e,154,"Bangkal Pinang ",Other,-2.131,106.116,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",110,"Indonesian Islands of the SE Pacific",Sumatra,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Pangkal Pinang City"
t716f,154,Djambi,Other,-1.617,103.628,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",111,"Indonesian Islands of the SE Pacific",Sumatra,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Jambi, Estimated from POW map, not exact location"
t7170,154,Galang,Other,3.431,98.901,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",112,"Indonesian Islands of the SE Pacific",Sumatra,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7171,154,Kebondoerian,Other,0.342,101.064,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",113,"Indonesian Islands of the SE Pacific",Sumatra,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Estimated from POW map, not exact location"
t7172,154,Koetatjane,Other,3.48,97.812,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",114,"Indonesian Islands of the SE Pacific",Sumatra,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Kutacane location, from POW map"
t7173,154,Loeboekrama,Other,-0.043,101.033,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",115,"Indonesian Islands of the SE Pacific",Sumatra,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Exact location unknown, north-west of Pakoe"
t7174,154,"Medan (Belewan, Medan Old City and Roman Catholic Church, Poeloe Brajan)",Other,3.595,98.672,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",116,"Indonesian Islands of the SE Pacific",Sumatra,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7175,154,Padang,Other,-0.947,100.416,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",117,"Indonesian Islands of the SE Pacific",Sumatra,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Town location"
t7176,154,Palembang,Other,-2.944,104.799,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",118,"Indonesian Islands of the SE Pacific",Sumatra,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7177,154,Pakanbaroe,Other,0.507,101.447,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",119,"Indonesian Islands of the SE Pacific",Sumatra,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Pekanbaru city"
t7178,154,Pakoe,Other,-0.133,101.283,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",120,"Indonesian Islands of the SE Pacific",Sumatra,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7179,154,Rantauparapat,Other,2.105,99.827,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",121,"Indonesian Islands of the SE Pacific",Sumatra,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Town location"
t717a,154,Sikarakara,Other,0.636,99.073,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",122,"Indonesian Islands of the SE Pacific",Sumatra,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Silkara Kara location"
t717b,154,"Soengei Kariau",Other,3.907,103.225,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",123,"Indonesian Islands of the SE Pacific",Sumatra,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Sungai Riau location"
t717c,154,"Talang Semoet",Other,-2.989,104.747,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",124,"Indonesian Islands of the SE Pacific",Sumatra,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Talang Semut"
t717d,154,"Tandjoeng Balai",Other,2.943,99.801,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",125,"Indonesian Islands of the SE Pacific",Sumatra,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Tanjung Balai, estimated from POW map"
t717e,154,"Artillery Barracks",Other,-6.908,107.532,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",126,"Indonesian Islands of the SE Pacific","Java - Bandung (Bandoeng)","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Located in Cimahi or Tjimahi"
t717f,154,Bandoeng,Other,-6.872,107.712,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",127,"Indonesian Islands of the SE Pacific","Java - Bandung (Bandoeng)","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,Bandung
t7180,154,"Exhibition Building",Other,-6.909,107.619,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",128,"Indonesian Islands of the SE Pacific","Java - Bandung (Bandoeng)","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7181,154,"XV Inf Bn Barracks",Other,-6.875,107.715,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",129,"Indonesian Islands of the SE Pacific","Java - Bandung (Bandoeng)","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"In Bandung the prisoners were concentrated in the encampments of the 15th Infantry Battalion, the 1st Depot Battalion, and the Anti-aircraft Artillery."
t7182,154,"First Depot Bn",Other,-6.875,107.715,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",130,"Indonesian Islands of the SE Pacific","Java - Bandung (Bandoeng)","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7183,154,"134th Depot Bn",Other,-6.918,107.608,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",131,"Indonesian Islands of the SE Pacific","Java - Bandung (Bandoeng)","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Unsure of location, perhaps in Bandung as well as above"
t7184,154,"Soeka Miskin Prison",Other,-6.953,107.638,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",132,"Indonesian Islands of the SE Pacific","Java - Bandung (Bandoeng)","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Sukamiskin prison, Bandung"
t7185,154,"Adek Building",Other,-6.121,106.505,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",133,"Indonesian Islands of the SE Pacific","Djakarta - Batavia","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Algemeen Delisch Emigratie Kantoor Building"
t7186,154,"Batavia Bicycle Camp",Other,-6.193,106.85,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",134,"Indonesian Islands of the SE Pacific","Djakarta - Batavia","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"The bicycle Camp at Batavia was located at a place called Senen in the older part of the city at Weltevreden."
t7187,154,Buitenzorg,Other,-6.562,106.798,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",135,"Indonesian Islands of the SE Pacific","Djakarta - Batavia","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"They were assembled in the camps Struiswijk and ADEK in Batavia, in Kedung Badak near Buitenzorg, and in the LOG, Stella Maris, the Palace Hotel, Zeelandia, and the Dick de Hoog school in Bandung."
t7188,154,Depok,Other,-6.367,106.817,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",136,"Indonesian Islands of the SE Pacific","Djakarta - Batavia","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Depok City location"
t7189,154,"Dilaroza Hospital",Other,-6.922,107.601,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",137,"Indonesian Islands of the SE Pacific","Djakarta - Batavia","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Location unknown within Batavia"
t718a,154,"Glodok Prison",Other,-6.144,106.813,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",138,"Indonesian Islands of the SE Pacific","Djakarta - Batavia","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Glodok location"
t718b,154,"Struswyk Prison",Other,-6.203,106.841,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",139,"Indonesian Islands of the SE Pacific","Djakarta - Batavia","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Location unknown within Batavia"
t718c,154,"10th Bn Barracks",Other,-6.18,106.828,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",140,"Indonesian Islands of the SE Pacific","Djakarta - Batavia","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"City centre location: the largest POW camps in Batavia were the Uniekampong in the harbour, Glodok prison and the camp of the 10th Battalion Infantry in the city centre."
t718d,154,"Darmo Barracks",Other,-7.291,112.734,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",141,"Indonesian Islands of the SE Pacific",Surubaya,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Darmo quarters location"
t718e,154,"Grissee (Grisek)",Other,-7.165,112.651,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",142,"Indonesian Islands of the SE Pacific",Surubaya,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Gresik City location"
t718f,154,Jaarmarket,Other,-7.257,112.752,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",143,"Indonesian Islands of the SE Pacific",Surubaya,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Surabaya city location, exact location unknown"
t7190,154,"St Vincent's Hospital",Other,-7.299,112.676,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",144,"Indonesian Islands of the SE Pacific",Surubaya,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"National Hospital location - need to check whether this is the old St Vincent's"
t7191,154,"Tandjong Priork (Kampang Kodja)",Other,-6.117,106.906,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",145,"Indonesian Islands of the SE Pacific",Tandjong,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Koja location"
t7192,154,"Tandjong Priork",Other,-6.132,106.871,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",146,"Indonesian Islands of the SE Pacific",Tandjong,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,
t7193,154,"Tandjong Police Barracks",Other,-6.115,106.88,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",147,"Indonesian Islands of the SE Pacific",Tandjong,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Unsure of exact location"
t7194,154,"Camp C",Other,-5.571,121.132,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",148,"Indonesian Islands of the SE Pacific","Other camps","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"WWII Japanese prison camp, unknown location in islands of Indonesia."
t7195,154,"Camp D",Other,-5.571,121.132,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",149,"Indonesian Islands of the SE Pacific","Other camps","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"WWII Japanese prison camp, unknown location in islands of Indonesia."
t7196,154,"Camp X",Other,-5.571,121.132,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",150,"Indonesian Islands of the SE Pacific","Other camps","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"WWII Japanese prison camp, unknown location in islands of Indonesia."
t7197,154,"Camp Y",Other,-5.571,121.132,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",151,"Indonesian Islands of the SE Pacific","Other camps","WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"WWII Japanese prison camp, unknown location in islands of Indonesia."
t7198,154,"Alexandra Barracks",Other,1.278,103.804,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",152,"SE Asia Mainland",Singapore,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Now Gillman Barracks"
t7199,154,Batutiga,Other,3.077,101.546,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",153,"SE Asia Mainland",Singapore,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Batu Tiga location - check if this is correct"
t719a,154,"Bidaderi Camp",Other,1.339,103.877,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",154,"SE Asia Mainland",Singapore,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Bidaderi Memorial Garden"
t719b,154,Blakenmat,Other,1.338,103.86,1941,1945,https://en.wikipedia.org/wiki/List_of_Japanese-run_internment_camps_during_World_War_II,"2021-12-01 17:36:21","2023-12-11 17:48:22",155,"SE Asia Mainland",Singapore,"WWII Japanese Prisoner Of War camps, primarily from a printed map 'Japanese Prisoner Of War Camps During World War II, 1941-1945'. The years indicate the period of time covered by the map, not necessarily the times the camp existed. The coordinates are approximate and should not be regarded as the exact location.",,,"Location unknown"
